Date,Month,Hour,Time,dewpt,humidity,rain,thunder,rain previous
20,7,0,00:30,27,89,0,0,0
20,7,1,01:00,27,89,0,0,0
20,7,1,01:30,27,84,0,0,0
20,7,2,02:00,27,79,0,0,0
20,7,2,02:30,27,79,0,0,0
20,7,3,03:00,27,79,0,0,0
20,7,3,03:30,26,70,0,0,0
20,7,4,04:00,27,71,0,0,0
20,7,4,04:30,27,71,0,0,0
20,7,5,05:00,27,71,0,0,0
20,7,5,05:30,27,71,0,0,0
20,7,6,06:00,28,71,0,0,0
20,7,6,06:30,28,71,0,0,0
20,7,7,07:00,27,63,0,0,0
20,7,7,07:30,28,67,0,0,0
20,7,8,08:00,27,60,0,0,0
20,7,8,08:30,28,63,0,0,0
20,7,9,09:00,27,56,0,0,0
20,7,9,09:30,27,60,0,0,0
20,7,10,10:00,26,56,0,0,0
20,7,10,10:30,26,59,0,0,0
20,7,11,11:00,27,63,0,0,0
20,7,11,11:30,27,71,0,0,0
20,7,12,12:00,27,71,0,0,0
20,7,12,12:30,24,66,0,0,0
20,7,13,13:00,24,70,1,0,0
20,7,13,13:30,25,74,0,0,0
20,7,14,14:00,26,79,0,0,0
20,7,14,14:30,25,74,0,0,0
20,7,15,15:00,26,79,0,0,0
20,7,15,15:30,26,84,0,0,1
20,7,16,16:00,25,79,0,0,0
20,7,16,16:30,25,79,0,0,0
20,7,17,17:30,26,89,0,0,0
20,7,18,18:00,26,89,0,0,0
20,7,18,18:30,27,94,0,0,0
20,7,19,19:00,26,84,0,0,0
20,7,20,20:00,27,94,0,0,0
20,7,20,20:30,27,89,0,0,0
20,7,21,21:00,26,89,0,0,0
20,7,21,21:30,26,84,0,0,0
20,7,22,22:00,26,89,0,0,0
20,7,22,22:30,26,89,0,0,0
20,7,23,23:00,26,89,0,0,0
20,7,23,23:30,25,89,0,1,0
21,7,1,01:30,,N/A,1,1,0
21,7,2,02:00,,N/A,1,1,0
21,7,2,02:30,25,N/A,1,1,0
21,7,3,03:00,25,94,1,1,0
21,7,3,03:30,25,94,0,0,0
21,7,4,04:00,25,94,0,0,1
21,7,4,04:30,2,21,0,0,1
21,7,5,05:00,25,94,1,0,1
21,7,5,05:30,26,100,1,0,1
21,7,6,06:00,26,100,1,0,0
21,7,6,06:30,26,100,1,0,0
21,7,7,07:00,26,94,1,0,0
21,7,7,07:30,26,94,0,0,1
21,7,8,08:00,26,94,1,0,1
21,7,8,08:30,26,94,1,0,1
21,7,9,09:00,26,89,0,0,1
21,7,9,09:30,25,84,0,0,1
21,7,10,10:00,25,84,0,0,0
21,7,10,10:30,25,79,0,0,1
21,7,11,11:00,26,84,0,0,1
21,7,11,11:30,26,79,0,0,0
21,7,12,12:00,24,70,0,0,0
21,7,12,12:30,25,79,0,0,0
21,7,13,13:00,25,79,0,0,0
21,7,14,14:00,25,84,0,0,0
21,7,14,14:30,24,74,0,0,0
21,7,15,15:00,25,79,0,0,0
21,7,15,15:30,25,84,0,0,0
21,7,16,16:00,24,79,0,0,0
21,7,16,16:30,24,79,0,0,0
21,7,17,17:00,25,84,0,0,0
21,7,17,17:30,25,89,0,0,0
21,7,18,18:00,25,89,0,0,0
21,7,18,18:30,26,89,0,0,0
21,7,19,19:00,26,89,0,0,0
21,7,19,19:30,26,89,0,0,0
21,7,20,20:00,26,89,0,0,0
21,7,20,20:30,26,89,0,0,0
21,7,22,22:00,27,94,0,0,0
21,7,22,22:30,27,94,0,0,0
21,7,23,23:00,27,94,0,0,0
21,7,23,23:30,27,94,0,0,0
22,7,0,00:00,27,94,0,0,0
22,7,0,00:30,27,94,0,0,0
22,7,1,01:00,27,94,0,0,0
22,7,1,01:30,27,94,0,0,0
22,7,2,02:00,27,94,0,0,0
22,7,2,02:30,27,89,0,0,0
22,7,3,03:00,26,84,0,0,0
22,7,3,03:30,26,79,0,0,0
22,7,4,04:00,26,79,0,0,0
22,7,4,04:30,26,75,0,0,0
22,7,5,05:00,26,75,0,0,0
22,7,5,05:30,27,75,0,0,0
22,7,6,06:00,26,70,0,0,0
22,7,6,06:30,26,70,0,0,0
22,7,7,07:00,26,66,0,0,0
22,7,7,07:30,27,71,0,0,0
22,7,8,08:00,27,71,0,0,0
22,7,8,08:30,26,66,0,0,0
22,7,9,09:00,27,71,0,0,0
22,7,9,09:30,27,75,0,0,0
22,7,10,10:00,25,79,0,0,0
22,7,10,10:30,25,79,1,0,0
22,7,11,11:00,25,84,1,0,0
22,7,11,11:30,26,84,0,0,0
22,7,12,12:00,26,79,0,0,0
22,7,12,12:30,26,79,0,0,0
22,7,13,13:00,26,75,0,0,1
22,7,13,13:30,26,75,0,0,1
22,7,14,14:00,27,84,0,0,0
22,7,15,15:00,26,79,0,0,0
22,7,15,15:30,27,89,0,0,0
22,7,16,16:00,27,89,0,0,0
22,7,16,16:30,25,79,0,0,0
22,7,17,17:00,26,89,0,0,0
22,7,17,17:30,26,89,0,0,0
22,7,18,18:00,26,89,0,0,0
22,7,18,18:30,26,89,0,0,0
22,7,19,19:00,26,89,0,0,0
22,7,19,19:30,25,79,0,0,0
22,7,20,20:00,25,84,0,0,0
22,7,20,20:30,25,84,0,0,0
22,7,21,21:00,25,84,0,0,0
22,7,21,21:30,25,84,0,0,0
22,7,22,22:00,25,84,0,0,0
22,7,22,22:30,26,89,0,0,0
22,7,23,23:00,26,89,0,0,0
22,7,23,23:30,26,89,0,0,0
23,7,0,00:00,26,89,0,0,0
23,7,0,00:30,26,89,0,0,0
23,7,1,01:00,26,89,0,0,0
23,7,1,01:30,26,89,0,0,0
23,7,2,02:00,27,89,0,0,0
23,7,3,03:00,27,75,0,0,0
23,7,3,03:30,27,75,0,0,0
23,7,4,04:00,26,70,0,0,0
23,7,4,04:30,25,66,0,0,0
23,7,5,05:00,26,70,0,0,0
23,7,5,05:30,27,75,0,0,0
23,7,6,06:00,26,66,0,0,0
23,7,6,06:30,27,71,0,0,0
23,7,7,07:00,26,66,0,0,0
23,7,7,07:30,27,71,0,0,0
23,7,8,08:00,28,71,0,0,0
23,7,9,09:00,26,63,0,0,0
23,7,9,09:30,25,59,0,0,0
23,7,10,10:00,26,63,0,0,0
23,7,10,10:30,25,59,0,0,0
23,7,11,11:00,26,63,0,0,0
23,7,11,11:30,25,56,0,0,0
23,7,12,12:00,25,56,0,0,0
23,7,12,12:30,25,56,0,0,0
23,7,13,13:00,25,56,0,0,0
23,7,13,13:30,25,59,0,0,0
23,7,14,14:00,25,59,0,0,0
23,7,14,14:30,25,63,0,0,0
23,7,15,15:00,26,66,0,0,0
23,7,15,15:30,27,75,0,0,0
23,7,16,16:00,26,66,0,0,0
23,7,16,16:30,26,70,0,0,0
23,7,17,17:30,26,75,0,0,0
23,7,18,18:00,26,70,0,0,0
23,7,18,18:30,27,79,0,0,0
23,7,19,19:00,27,79,0,0,0
23,7,19,19:30,27,79,0,0,0
23,7,20,20:00,27,79,0,0,0
23,7,20,20:30,27,84,0,0,0
23,7,21,21:00,27,84,0,0,0
23,7,21,21:30,27,79,0,0,0
23,7,22,22:00,27,84,0,0,0
23,7,22,22:30,27,84,0,0,0
23,7,23,23:00,27,84,0,0,0
23,7,23,23:30,27,89,0,0,0
24,7,0,00:30,25,94,1,0,0
24,7,1,01:00,26,94,0,0,0
24,7,1,01:30,26,94,0,0,0
24,7,2,02:30,27,89,0,0,0
24,7,3,03:00,28,89,0,0,0
24,7,3,03:30,29,89,0,0,1
24,7,4,04:00,27,79,0,0,0
24,7,4,04:30,26,70,0,0,0
24,7,5,05:00,27,75,0,0,0
24,7,5,05:30,27,75,0,0,0
24,7,6,06:00,27,75,0,0,0
24,7,6,06:30,28,75,0,0,0
24,7,7,07:00,27,71,0,0,0
24,7,7,07:30,28,71,0,0,0
24,7,7,07:51,27,67,0,0,0
24,7,8,08:30,26,63,0,0,0
24,7,9,09:00,26,59,0,0,0
24,7,9,09:30,26,59,0,0,0
24,7,10,10:00,26,63,0,0,0
24,7,10,10:30,27,67,0,0,0
24,7,11,11:00,26,63,0,0,0
24,7,11,11:30,27,63,0,0,0
24,7,12,12:00,25,56,0,0,0
24,7,12,12:30,25,56,0,0,0
24,7,13,13:30,26,63,0,0,0
24,7,14,14:00,26,66,0,0,0
24,7,14,14:30,27,71,0,0,0
24,7,15,15:00,27,71,0,0,0
24,7,15,15:30,28,75,0,0,0
24,7,16,16:00,28,79,0,0,0
24,7,16,16:30,27,75,0,0,0
24,7,17,17:00,28,84,0,0,0
24,7,17,17:30,28,84,0,0,0
24,7,18,18:00,27,79,0,0,0
24,7,18,18:30,28,84,0,0,0
24,7,19,19:00,28,84,0,0,0
24,7,19,19:30,27,79,0,0,0
24,7,20,20:00,27,84,0,0,0
24,7,20,20:30,28,89,0,0,0
24,7,21,21:00,28,89,0,0,0
24,7,21,21:30,22,62,0,0,0
24,7,22,22:00,28,89,0,0,0
24,7,22,22:30,27,84,0,0,0
24,7,23,23:00,27,84,0,0,0
24,7,23,23:30,27,84,0,0,0
25,7,0,00:00,27,84,0,0,0
25,7,0,00:30,27,84,0,0,0
25,7,1,01:00,28,89,0,0,0
25,7,1,01:30,27,79,0,0,0
25,7,2,02:00,28,79,0,0,0
25,7,3,03:00,28,75,0,0,0
25,7,3,03:30,27,67,0,0,0
25,7,4,04:00,27,63,0,0,0
25,7,4,04:30,26,59,0,0,0
25,7,5,05:00,26,59,0,0,0
25,7,5,05:30,27,63,0,0,0
25,7,6,06:00,25,56,0,0,0
25,7,6,06:30,26,56,0,0,0
25,7,7,07:00,26,56,0,0,0
25,7,7,07:30,26,56,0,0,0
25,7,8,08:00,26,56,0,0,0
25,7,8,08:30,27,56,0,0,0
25,7,9,09:00,27,56,0,0,0
25,7,9,09:30,26,53,0,0,0
25,7,10,10:00,27,56,0,0,0
25,7,10,10:30,26,53,0,0,0
25,7,11,11:00,26,53,0,0,0
25,7,11,11:30,27,63,0,0,0
25,7,12,12:30,27,63,0,0,0
25,7,13,13:30,27,63,0,0,0
25,7,14,14:00,28,71,0,0,0
25,7,14,14:30,27,67,0,0,0
25,7,15,15:30,25,66,0,0,0
25,7,17,17:00,25,66,0,0,0
25,7,17,17:30,27,75,0,0,0
25,7,18,18:00,27,75,0,0,0
25,7,18,18:30,27,75,0,0,0
25,7,19,19:00,28,84,0,0,0
25,7,19,19:30,28,84,0,0,0
25,7,20,20:00,28,79,0,0,0
25,7,20,20:30,28,84,0,0,0
25,7,21,21:00,28,84,0,0,0
25,7,21,21:30,25,70,0,0,0
25,7,22,22:00,26,75,0,0,0
25,7,23,23:00,25,74,0,0,0
25,7,23,23:30,25,74,0,0,0
26,7,0,00:00,25,70,0,0,0
26,7,0,00:30,25,70,0,0,0
26,7,1,01:00,27,89,0,0,0
26,7,1,01:30,27,89,0,0,0
26,7,2,02:00,27,89,0,0,0
26,7,2,02:30,28,89,0,0,0
26,7,3,03:00,27,84,0,0,0
26,7,4,04:00,27,84,0,0,0
26,7,4,04:30,27,84,0,0,0
26,7,5,05:00,27,79,0,0,0
26,7,5,05:30,27,79,0,0,0
26,7,6,06:00,27,75,0,0,0
26,7,6,06:30,27,75,0,0,0
26,7,7,07:00,27,75,0,0,0
26,7,7,07:30,27,75,0,0,0
26,7,8,08:00,28,75,0,0,0
26,7,8,08:30,28,71,0,0,0
26,7,9,09:00,28,71,0,0,0
26,7,9,09:30,28,67,0,0,0
26,7,10,10:00,27,63,0,0,0
26,7,10,10:30,28,67,0,0,0
26,7,11,11:00,27,63,0,0,0
26,7,11,11:30,26,59,0,0,0
26,7,12,12:00,26,59,0,0,0
26,7,12,12:30,26,59,0,0,0
26,7,13,13:00,26,59,0,0,0
26,7,13,13:30,28,71,0,0,0
26,7,14,14:00,28,75,0,0,0
26,7,14,14:30,27,71,0,0,0
26,7,15,15:00,25,74,0,0,0
26,7,15,15:30,25,74,0,0,0
26,7,16,16:00,25,79,0,0,0
26,7,17,17:00,25,79,0,0,0
26,7,17,17:30,25,79,0,0,0
26,7,18,18:00,25,84,0,0,0
26,7,18,18:30,25,84,0,0,0
26,7,19,19:00,26,94,0,0,0
26,7,19,19:30,25,84,0,0,0
26,7,20,20:00,25,84,0,0,0
26,7,20,20:30,25,84,0,0,0
26,7,21,21:00,24,79,0,0,0
26,7,21,21:30,25,79,0,0,0
26,7,22,22:00,25,79,0,0,0
26,7,22,22:30,25,79,0,0,0
26,7,23,23:00,25,79,0,0,0
26,7,23,23:30,25,79,0,0,0
27,7,0,00:00,25,79,0,0,0
27,7,0,00:30,25,84,0,0,0
27,7,1,01:00,25,79,0,0,0
27,7,1,01:30,25,79,0,0,0
27,7,2,02:00,25,79,0,0,0
27,7,2,02:30,26,79,0,0,0
27,7,3,03:00,25,74,0,0,0
27,7,3,03:30,26,75,0,0,0
27,7,4,04:00,27,79,0,0,0
27,7,4,04:30,26,70,0,0,0
27,7,5,05:00,27,71,0,0,0
27,7,5,05:30,27,67,0,0,0
27,7,6,06:00,25,59,0,0,0
27,7,6,06:30,26,59,0,0,0
27,7,7,07:30,25,56,0,0,0
27,7,8,08:30,25,59,0,0,0
27,7,9,09:00,25,59,0,0,0
27,7,9,09:30,25,59,0,0,0
27,7,10,10:00,26,59,0,0,0
27,7,10,10:30,26,59,0,0,0
27,7,11,11:00,26,59,0,0,0
27,7,11,11:30,26,59,0,0,0
27,7,12,12:00,26,66,0,0,0
27,7,12,12:30,26,66,0,0,0
27,7,13,13:00,26,89,1,0,0
27,7,13,13:21,25,84,0,0,0
27,7,14,14:00,27,94,0,0,0
27,7,14,14:30,27,89,0,0,0
27,7,15,15:00,27,89,0,0,0
27,7,15,15:30,27,94,1,1,1
27,7,16,16:00,27,89,0,1,0
27,7,16,16:30,27,89,0,1,0
27,7,17,17:00,27,89,0,1,0
27,7,17,17:30,27,89,0,0,0
27,7,18,18:00,27,89,0,0,1
27,7,18,18:30,27,89,0,0,0
27,7,19,19:30,26,84,0,0,0
27,7,20,20:00,26,84,0,0,0
27,7,20,20:30,26,84,0,0,0
27,7,21,21:00,25,79,0,0,0
27,7,21,21:30,25,79,0,0,0
27,7,22,22:00,25,79,0,0,0
27,7,22,22:30,25,79,0,0,0
27,7,23,23:00,25,79,0,0,0
27,7,23,23:30,25,79,0,0,0
28,7,0,00:00,24,74,0,0,0
28,7,0,00:30,25,79,0,0,0
28,7,1,01:00,25,79,0,0,0
28,7,1,01:30,25,79,0,0,0
28,7,2,02:00,25,79,0,0,0
28,7,2,02:30,25,74,0,0,0
28,7,4,04:30,25,74,0,0,0
28,7,6,06:00,,N/A,0,0,0
28,7,6,06:30,,N/A,0,0,0
28,7,7,07:00,2,17,0,0,0
28,7,7,07:30,2,17,0,0,0
28,7,8,08:30,26,70,0,0,0
28,7,9,09:00,26,70,0,0,0
28,7,9,09:30,26,70,0,0,0
28,7,10,10:00,26,70,0,0,0
28,7,10,10:30,26,66,0,0,0
28,7,11,11:00,25,63,0,0,0
28,7,11,11:30,26,66,0,0,0
28,7,12,12:00,25,66,0,0,0
28,7,13,13:00,26,70,0,0,0
28,7,13,13:30,27,84,0,0,0
28,7,15,15:00,27,89,0,0,0
28,7,15,15:30,27,89,0,0,0
28,7,16,16:00,27,89,0,0,0
28,7,16,16:30,25,79,0,0,0
28,7,17,17:00,25,84,0,0,0
28,7,17,17:30,26,89,0,0,0
28,7,18,18:00,26,89,0,0,0
28,7,18,18:30,25,84,0,0,0
28,7,19,19:00,26,89,0,0,0
28,7,19,19:30,26,89,0,0,0
28,7,20,20:00,26,89,0,0,0
28,7,20,20:30,26,89,0,0,0
28,7,21,21:00,26,89,0,0,0
28,7,21,21:30,26,89,0,0,0
28,7,22,22:00,26,89,0,0,0
28,7,22,22:30,27,94,0,0,0
28,7,23,23:00,27,94,0,0,0
28,7,23,23:30,26,94,0,1,0
29,7,0,00:00,26,94,0,1,0
29,7,0,00:30,26,89,0,0,0
29,7,1,01:30,26,89,0,0,0
29,7,2,02:00,25,79,0,0,0
29,7,2,02:30,25,79,0,0,0
29,7,3,03:00,25,79,0,0,0
29,7,3,03:30,25,79,0,0,0
29,7,4,04:00,25,74,0,0,0
29,7,4,04:30,25,74,0,0,0
29,7,5,05:00,25,74,0,0,0
29,7,5,05:30,26,75,0,0,0
29,7,6,06:00,25,70,0,0,0
29,7,6,06:30,25,66,0,0,0
29,7,7,07:00,25,66,0,0,0
29,7,7,07:30,26,70,0,0,0
29,7,8,08:00,25,70,0,0,0
29,7,8,08:30,26,70,0,0,0
29,7,9,09:00,25,70,1,0,0
29,7,9,09:30,26,75,1,0,0
29,7,10,10:00,26,75,0,0,0
29,7,10,10:30,26,66,0,0,0
29,7,11,11:00,26,70,0,0,0
29,7,11,11:30,25,63,0,0,1
29,7,12,12:00,26,70,0,0,1
29,7,12,12:30,26,70,0,0,0
29,7,13,13:00,25,84,1,0,0
29,7,13,13:30,26,89,1,0,0
29,7,14,14:30,25,89,1,0,0
29,7,15,15:30,26,94,1,0,0
29,7,16,16:00,26,94,0,0,0
29,7,16,16:30,26,94,0,0,1
29,7,17,17:00,25,89,0,0,1
29,7,17,17:30,26,89,0,0,1
29,7,18,18:30,26,89,0,0,1
29,7,19,19:00,25,84,0,0,0
29,7,19,19:30,26,89,0,0,0
29,7,20,20:00,25,84,0,0,0
29,7,20,20:30,25,84,0,0,0
29,7,21,21:00,25,84,0,0,0
29,7,21,21:30,25,84,0,0,0
29,7,22,22:00,24,84,0,0,0
29,7,22,22:30,24,84,0,0,0
29,7,23,23:00,24,84,0,0,0
29,7,23,23:30,24,84,0,0,0
30,7,0,00:00,24,84,0,0,0
30,7,0,00:30,24,84,0,0,0
30,7,1,01:00,24,84,0,0,0
30,7,1,01:30,24,79,0,0,0
30,7,2,02:00,24,79,0,0,0
30,7,2,02:30,24,74,0,0,0
30,7,3,03:00,24,74,0,0,0
30,7,3,03:30,25,79,0,0,0
30,7,4,04:00,24,79,0,0,0
30,7,5,05:00,24,79,1,0,0
30,7,6,06:00,25,94,1,0,0
30,7,6,06:30,25,94,1,0,0
30,7,7,07:00,25,94,1,0,0
30,7,7,07:30,25,89,0,0,0
30,7,8,08:00,25,89,0,0,1
30,7,8,08:30,25,89,1,0,1
30,7,9,09:00,,N/A,1,0,1
30,7,9,09:30,2,19,1,0,1
30,7,10,10:00,,N/A,1,0,0
30,7,10,10:30,27,94,1,0,0
30,7,11,11:00,,N/A,1,0,1
30,7,11,11:30,,N/A,1,0,1
30,7,12,12:00,26,89,1,0,1
30,7,12,12:30,26,89,1,0,1
30,7,13,13:00,26,84,0,0,1
30,7,13,13:30,26,84,0,0,1
30,7,14,14:00,26,84,0,0,1
30,7,14,14:30,26,89,0,0,1
30,7,15,15:00,26,89,0,0,1
30,7,15,15:30,26,89,0,0,0
30,7,16,16:00,26,89,0,0,0
30,7,16,16:30,25,84,0,0,0
30,7,17,17:00,25,84,0,0,0
30,7,17,17:30,25,84,0,0,0
30,7,18,18:30,25,84,0,0,0
30,7,19,19:00,25,84,0,0,0
30,7,19,19:30,25,84,0,0,0
30,7,20,20:00,25,84,0,0,0
30,7,20,20:30,25,84,0,0,0
30,7,21,21:00,24,79,0,0,0
30,7,21,21:30,24,79,0,0,0
30,7,22,22:00,24,79,0,0,0
30,7,22,22:30,24,79,0,0,0
30,7,23,23:00,24,79,0,0,0
30,7,23,23:30,24,79,0,0,0
31,7,0,00:00,23,74,0,0,0
31,7,0,00:30,23,79,0,0,0
31,7,1,01:00,23,79,0,0,0
31,7,1,01:30,23,74,0,0,0
31,7,2,02:00,23,74,0,0,0
31,7,3,03:00,23,74,0,0,0
31,7,3,03:30,23,74,0,0,0
31,7,4,04:00,24,74,0,0,0
31,7,4,04:30,23,74,0,0,0
31,7,5,05:00,23,70,0,0,0
31,7,5,05:30,23,70,0,0,0
31,7,6,06:00,24,74,0,0,0
31,7,6,06:30,24,70,0,0,0
31,7,7,07:00,25,74,0,0,0
31,7,7,07:30,24,70,0,0,0
31,7,8,08:00,24,70,0,0,0
31,7,8,08:30,24,70,0,0,0
31,7,9,09:30,24,70,0,0,0
31,7,10,10:00,23,66,0,0,0
31,7,10,10:30,24,66,0,0,0
31,7,11,11:00,24,66,0,0,0
31,7,11,11:30,24,66,0,0,0
31,7,12,12:30,25,70,0,0,0
31,7,13,13:00,24,66,0,0,0
31,7,14,14:00,25,74,0,0,0
31,7,14,14:30,24,74,0,0,0
31,7,15,15:00,24,74,0,0,0
31,7,15,15:30,26,84,0,0,0
31,7,16,16:00,25,79,0,0,0
31,7,16,16:30,25,79,0,0,0
31,7,17,17:30,25,79,0,0,0
31,7,18,18:30,26,84,0,0,0
31,7,19,19:00,26,84,0,0,0
31,7,19,19:30,25,79,0,0,0
31,7,20,20:00,25,84,0,0,0
31,7,20,20:30,26,89,0,0,0
31,7,21,21:00,26,89,0,0,0
31,7,21,21:30,27,94,0,0,0
31,7,22,22:00,27,94,0,0,0
31,7,22,22:30,27,94,0,0,0
31,7,23,23:30,25,89,1,0,0
1,8,0,00:00,25,89,0,0,0
1,8,0,00:30,25,89,1,0,0
1,8,1,01:00,25,89,1,0,0
1,8,1,01:30,26,94,1,0,0
1,8,2,02:00,25,84,0,0,1
1,8,2,02:30,25,84,0,0,0
1,8,3,03:30,25,84,0,0,1
1,8,4,04:00,25,84,0,0,1
1,8,4,04:30,24,74,0,0,1
1,8,5,05:00,25,84,0,0,0
1,8,5,05:30,25,79,0,0,0
1,8,7,07:30,26,89,1,0,0
1,8,8,08:30,26,89,0,0,0
1,8,8,08:50,26,89,0,0,0
1,8,9,09:00,26,84,0,0,0
1,8,9,09:30,27,84,0,0,0
1,8,10,10:00,26,79,0,0,1
1,8,10,10:30,26,75,0,0,0
1,8,11,11:00,26,84,0,0,0
1,8,12,12:00,27,89,0,0,0
1,8,12,12:30,27,89,0,0,0
1,8,13,13:00,26,84,0,0,0
1,8,13,13:30,26,89,0,0,0
1,8,14,14:00,26,89,0,0,0
1,8,14,14:30,25,84,0,0,0
1,8,15,15:00,25,84,0,0,0
1,8,15,15:30,24,84,0,0,0
1,8,16,16:00,25,89,0,0,0
1,8,16,16:30,24,84,0,0,0
1,8,17,17:00,25,84,0,0,0
1,8,17,17:30,25,84,0,0,0
1,8,18,18:00,25,84,0,0,0
1,8,18,18:30,24,84,0,0,0
1,8,19,19:00,25,89,0,0,0
1,8,19,19:30,25,89,0,0,0
1,8,20,20:00,25,89,0,0,0
1,8,20,20:30,26,94,0,0,0
1,8,21,21:00,26,94,0,0,0
1,8,21,21:30,26,94,0,0,0
1,8,22,22:00,25,89,0,0,0
1,8,22,22:30,26,94,0,0,0
1,8,23,23:00,26,100,0,0,0
1,8,23,23:30,25,94,1,0,0
2,8,0,00:00,26,94,1,0,0
2,8,0,00:30,25,89,1,0,0
2,8,1,01:00,25,89,0,0,0
2,8,1,01:30,26,94,0,0,0
2,8,2,02:00,26,94,0,0,1
2,8,2,02:30,26,89,0,0,1
2,8,3,03:30,26,89,0,0,1
2,8,4,04:00,26,89,0,0,0
2,8,4,04:30,25,84,0,0,0
2,8,5,05:00,25,84,1,0,0
2,8,5,05:30,26,N/A,0,0,0
2,8,6,06:00,25,N/A,0,0,0
2,8,6,06:30,25,89,0,0,0
2,8,7,07:00,26,89,0,0,0
2,8,7,07:30,25,89,1,0,1
2,8,8,08:30,,N/A,1,0,0
2,8,9,09:00,26,94,0,0,0
2,8,9,09:30,26,89,0,0,0
2,8,10,10:00,26,89,0,0,0
2,8,10,10:30,2,19,0,0,1
2,8,11,11:00,2,19,0,0,1
2,8,11,11:30,,N/A,0,0,0
2,8,12,12:00,25,89,0,0,0
2,8,12,12:30,25,89,0,0,0
2,8,13,13:00,26,94,0,0,0
2,8,13,13:30,,N/A,0,0,0
2,8,14,14:00,,N/A,0,0,0
2,8,14,14:30,26,94,0,0,0
2,8,15,15:00,2,20,0,0,0
2,8,15,15:30,2,20,0,0,0
2,8,16,16:00,2,20,0,0,0
2,8,17,17:30,,N/A,0,0,0
2,8,19,19:30,2,20,0,0,0
2,8,20,20:00,2,20,0,0,0
2,8,21,21:00,27,100,0,0,0
2,8,21,21:21,27,100,1,0,0
2,8,22,22:00,27,100,1,0,0
2,8,22,22:30,27,100,0,0,0
2,8,23,23:00,26,94,0,0,0
2,8,23,23:30,,N/A,1,0,0
3,8,0,00:00,26,94,1,0,1
3,8,0,00:30,26,94,1,0,1
3,8,1,01:00,25,94,1,0,0
3,8,1,01:30,25,94,1,0,0
3,8,2,02:00,25,94,1,0,1
3,8,2,02:30,25,94,1,0,1
3,8,3,03:00,25,94,1,0,1
3,8,3,03:30,25,94,1,0,1
3,8,4,04:00,25,94,0,0,1
3,8,4,04:30,25,94,0,0,1
3,8,5,05:00,,N/A,0,0,1
3,8,5,05:30,,N/A,1,0,1
3,8,6,06:00,,N/A,0,0,1
3,8,6,06:30,,N/A,0,0,0
3,8,7,07:00,,N/A,0,0,0
3,8,7,07:30,,N/A,0,0,0
3,8,8,08:00,,N/A,0,0,1
3,8,8,08:30,,N/A,0,0,0
3,8,9,09:00,25,89,0,0,0
3,8,9,09:30,25,94,1,0,0
3,8,10,10:00,25,89,0,0,0
3,8,10,10:30,2,20,0,0,0
3,8,11,11:00,25,89,0,0,0
3,8,11,11:30,25,89,0,0,0
3,8,12,12:00,26,94,0,0,1
3,8,12,12:30,25,84,0,0,0
3,8,13,13:00,26,89,0,0,0
3,8,13,13:30,25,84,0,0,0
3,8,14,14:00,25,84,0,0,0
3,8,14,14:30,26,89,0,0,0
3,8,15,15:00,26,89,0,0,0
3,8,15,15:30,26,89,0,0,0
3,8,16,16:00,26,94,0,0,0
3,8,16,16:30,25,89,0,0,0
3,8,17,17:00,25,89,0,0,0
3,8,17,17:30,25,89,0,0,0
3,8,18,18:00,25,89,0,0,0
3,8,18,18:30,25,89,0,0,0
3,8,19,19:00,25,89,0,0,0
3,8,19,19:30,25,89,0,0,0
3,8,20,20:00,25,89,0,0,0
3,8,20,20:30,25,89,0,0,0
3,8,21,21:00,26,94,0,0,0
3,8,21,21:30,26,94,0,0,0
3,8,22,22:00,25,89,0,0,0
3,8,22,22:30,25,89,1,0,0
3,8,23,23:00,,N/A,1,0,0
3,8,23,23:30,2,20,1,0,0
4,8,0,00:00,2,21,0,0,0
4,8,0,00:30,25,94,1,0,0
4,8,1,01:00,25,94,1,0,1
4,8,1,01:30,25,94,1,0,1
4,8,2,02:00,25,94,1,0,1
4,8,2,02:30,25,94,1,0,0
4,8,3,03:00,25,89,1,0,1
4,8,3,03:30,25,89,0,0,1
4,8,4,04:00,26,89,0,0,1
4,8,4,04:30,25,79,0,0,1
4,8,5,05:00,25,79,0,0,1
4,8,5,05:30,25,79,0,0,1
4,8,6,06:00,26,79,0,0,0
4,8,6,06:30,25,79,0,0,0
4,8,7,07:00,25,79,0,0,0
4,8,7,07:30,25,74,0,0,0
4,8,8,08:00,25,70,0,0,0
4,8,8,08:30,24,66,0,0,0
4,8,9,09:00,25,70,0,0,0
4,8,9,09:30,25,70,0,0,0
4,8,10,10:00,26,70,0,0,0
4,8,10,10:30,25,70,0,0,0
4,8,11,11:00,25,66,0,0,0
4,8,11,11:30,26,70,0,0,0
4,8,12,12:00,26,70,0,0,0
4,8,13,13:00,25,66,0,0,0
4,8,13,13:30,26,75,0,0,0
4,8,14,14:00,27,84,0,0,0
4,8,15,15:00,22,62,0,0,0
4,8,15,15:30,28,89,0,0,0
4,8,16,16:00,28,94,0,0,0
4,8,16,16:30,27,84,0,0,0
4,8,17,17:00,27,84,0,0,0
4,8,17,17:30,27,89,0,0,0
4,8,18,18:00,27,89,0,0,0
4,8,18,18:30,17,48,0,0,0
4,8,19,19:00,26,84,0,0,0
4,8,19,19:30,27,89,0,0,0
4,8,20,20:00,27,89,0,0,0
4,8,20,20:30,27,89,0,0,0
